time,lon,lat,ssrd (J/m²)
2019-04-10,120.0,22.75,21662208
2019-04-10,120.25,22.75,21625856
2019-04-10,120.5,22.75,21351936
2019-04-10,120.75,22.75,20846592
2019-04-10,121.0,22.75,20302848
2019-04-10,121.25,22.75,20015104
2019-04-10,121.5,22.75,19929088
2019-04-10,121.75,22.75,19917312
2019-04-10,122.0,22.75,19842048
2019-04-10,122.25,22.75,19778048
2019-04-10,122.5,22.75,19791872
2019-04-10,122.75,22.75,19844096
2019-04-10,123.0,22.75,19891712
2019-04-10,119.0,22.5,21374976
2019-04-10,119.25,22.5,21547520
2019-04-10,119.5,22.5,21719552
2019-04-10,119.75,22.5,21952000
2019-04-10,120.0,22.5,22022144
2019-04-10,120.25,22.5,22081536
2019-04-10,120.5,22.5,21992448
2019-04-10,120.75,22.5,21600256
2019-04-10,121.0,22.5,21335040
2019-04-10,121.25,22.5,21099520
2019-04-10,121.5,22.5,20882432
2019-04-10,121.75,22.5,20628992
2019-04-10,122.0,22.5,20443648
2019-04-10,122.25,22.5,20273664
2019-04-10,122.5,22.5,20198912
2019-04-10,122.75,22.5,20197376
2019-04-10,123.0,22.5,20219392
2019-04-10,119.0,22.25,21353472
2019-04-10,119.25,22.25,21525504
2019-04-10,119.5,22.25,21790208
2019-04-10,119.75,22.25,22081024
2019-04-10,120.0,22.25,22479360
2019-04-10,120.25,22.25,22766592
2019-04-10,120.5,22.25,22730240
2019-04-10,120.75,22.25,22707712
2019-04-10,121.0,22.25,22455808
2019-04-10,121.25,22.25,21913088
2019-04-10,121.5,22.25,21491200
2019-04-10,121.75,22.25,21033984
2019-04-10,122.0,22.25,20754944
2019-04-10,122.25,22.25,20584448
2019-04-10,122.5,22.25,20530176
2019-04-10,122.75,22.25,20528128
2019-04-10,123.0,22.25,20577280
2019-04-10,119.0,22.0,21477888
2019-04-10,119.25,22.0,21586432
2019-04-10,119.5,22.0,21845504
2019-04-10,119.75,22.0,22239744
2019-04-10,120.0,22.0,22780416
2019-04-10,120.25,22.0,23204352
2019-04-10,120.5,22.0,23347712
2019-04-10,120.75,22.0,23321088
2019-04-10,121.0,22.0,23055872
2019-04-10,121.25,22.0,22482944
2019-04-10,121.5,22.0,21854208
2019-04-10,121.75,22.0,21322240
2019-04-10,122.0,22.0,21046784
2019-04-10,122.25,22.0,20934144
2019-04-10,122.5,22.0,20886016
2019-04-10,122.75,22.0,20909056
2019-04-10,123.0,22.0,20969984
2019-04-10,119.0,21.75,21766144
2019-04-10,119.25,21.75,21862400
2019-04-10,119.5,21.75,22043648
2019-04-10,119.75,21.75,22387712
2019-04-10,120.0,21.75,22778880
2019-04-10,120.25,21.75,23067136
2019-04-10,120.5,21.75,23174656
2019-04-10,120.75,21.75,23105536
2019-04-10,121.0,21.75,22864896
2019-04-10,121.25,21.75,22495744
2019-04-10,121.5,21.75,21997568
2019-04-10,121.75,21.75,21601792
2019-04-10,122.0,21.75,21445632
2019-04-10,122.25,21.75,21352448
2019-04-10,122.5,21.75,21340672
2019-04-10,122.75,21.75,21371904
2019-04-10,123.0,21.75,21404160
2019-04-10,119.0,21.5,22117376
2019-04-10,119.25,21.5,22184960
2019-04-10,119.5,21.5,22308864
2019-04-10,119.75,21.5,22493696
2019-04-10,120.0,21.5,22697472
2019-04-10,120.25,21.5,22817792
2019-04-10,120.5,21.5,22793728
2019-04-10,120.75,21.5,22681600
2019-04-10,121.0,21.5,22503424
2019-04-10,121.25,21.5,22279680
2019-04-10,121.5,21.5,22045184
2019-04-10,121.75,21.5,21867520
2019-04-10,122.0,21.5,21784576
2019-04-10,122.25,21.5,21749248
2019-04-10,122.5,21.5,21761024
2019-04-10,122.75,21.5,21801472
2019-04-10,123.0,21.5,21821440
2019-04-10,119.0,21.25,22478336
2019-04-10,119.25,21.25,22480384
2019-04-10,119.5,21.25,22539264
2019-04-10,119.75,21.25,22601728
2019-04-10,120.0,21.25,22689280
2019-04-10,120.25,21.25,22719488
2019-04-10,120.5,21.25,22651392
2019-04-10,120.75,21.25,22535168
2019-04-10,121.0,21.25,22395392
2019-04-10,121.25,21.25,22233088
2019-04-10,121.5,21.25,22109184
2019-04-10,121.75,21.25,22027776
2019-04-10,122.0,21.25,21989888
2019-04-10,122.25,21.25,22005760
2019-04-10,122.5,21.25,22038016
2019-04-10,122.75,21.25,22081024
2019-04-10,123.0,21.25,22093824
2019-04-10,119.0,21.0,22818304
2019-04-10,119.25,21.0,22782976
2019-04-10,119.5,21.0,22729216
2019-04-10,119.75,21.0,22745088
2019-04-10,120.0,21.0,22754304
2019-04-10,120.25,21.0,22740992
2019-04-10,120.5,21.0,22685184
2019-04-10,120.75,21.0,22595584
2019-04-10,121.0,21.0,22465536
2019-04-10,121.25,21.0,22324736
2019-04-10,121.5,21.0,22192640
2019-04-10,121.75,21.0,22114304
2019-04-10,122.0,21.0,22122496
2019-04-10,122.25,21.0,22151680
2019-04-10,122.5,21.0,22205440
2019-04-10,122.75,21.0,22247936
2019-04-10,123.0,21.0,22250496
2019-05-10,119.0,26.0,14261760
2019-05-10,119.25,26.0,14758400
2019-05-10,119.5,26.0,15499776
2019-05-10,119.75,26.0,16365056
2019-05-10,120.0,26.0,17329152
2019-05-10,120.25,26.0,17601024
2019-05-10,120.5,26.0,17687552
2019-05-10,120.75,26.0,17714176
2019-05-10,121.0,26.0,17755648
2019-05-10,121.25,26.0,17827328
2019-05-10,121.5,26.0,17888256
2019-05-10,121.75,26.0,17911296
2019-05-10,122.0,26.0,17951744
2019-05-10,122.25,26.0,18004992
2019-05-10,122.5,26.0,18066432
2019-05-10,122.75,26.0,18120192
2019-05-10,123.0,26.0,18153472
2019-05-10,119.0,25.75,14235648
2019-05-10,119.25,25.75,14840832
2019-05-10,119.5,25.75,15566336
2019-05-10,119.75,25.75,16300544
2019-05-10,120.0,25.75,17164800
2019-05-10,120.25,25.75,17519104
2019-05-10,120.5,25.75,17673728
2019-05-10,120.75,25.75,17740288
2019-05-10,121.0,25.75,17752576
2019-05-10,121.25,25.75,17709568
2019-05-10,121.5,25.75,17671168
2019-05-10,121.75,25.75,17677824
2019-05-10,122.0,25.75,17711104
2019-05-10,122.25,25.75,17766912
2019-05-10,122.5,25.75,17835520
2019-05-10,122.75,25.75,17897984
2019-05-10,123.0,25.75,17953280
2019-05-10,119.0,25.5,14648320
2019-05-10,119.25,25.5,15201280
2019-05-10,119.5,25.5,15841280
2019-05-10,119.75,25.5,16527872
2019-05-10,120.0,25.5,17189888
2019-05-10,120.25,25.5,17567232
2019-05-10,120.5,25.5,17772032
2019-05-10,120.75,25.5,17771008
2019-05-10,121.0,25.5,17471488
2019-05-10,121.25,25.5,17219584
2019-05-10,121.5,25.5,16900096
2019-05-10,121.75,25.5,17049600
2019-05-10,122.0,25.5,17221632
2019-05-10,122.25,25.5,17496064
2019-05-10,122.5,25.5,17632256
2019-05-10,122.75,25.5,17769984
2019-05-10,123.0,25.5,17852928
2019-05-10,119.0,25.25,15373824
2019-05-10,119.25,25.25,15967744
2019-05-10,119.5,25.25,16534528
2019-05-10,119.75,25.25,17091072
2019-05-10,120.0,25.25,17381376
2019-05-10,120.25,25.25,17718784
2019-05-10,120.5,25.25,17894400
2019-05-10,120.75,25.25,17591296
2019-05-10,121.0,25.25,17225216
2019-05-10,121.25,25.25,16329216
2019-05-10,121.5,25.25,15908352
2019-05-10,121.75,25.25,16109056
2019-05-10,122.0,25.25,16772096
2019-05-10,122.25,25.25,17102848
2019-05-10,122.5,25.25,17537536
2019-05-10,122.75,25.25,17717760
2019-05-10,123.0,25.25,17846272
2019-05-10,119.0,25.0,16284672
2019-05-10,119.25,25.0,16911872
2019-05-10,119.5,25.0,17472512
2019-05-10,119.75,25.0,17569280
2019-05-10,120.0,25.0,17644544
2019-05-10,120.25,25.0,17879552
2019-05-10,120.5,25.0,17848320
2019-05-10,120.75,25.0,17527296
2019-05-10,121.0,25.0,16562688
2019-05-10,121.25,25.0,15643136
2019-05-10,121.5,25.0,14784000
2019-05-10,121.75,25.0,15331840
2019-05-10,122.0,25.0,16086528
2019-05-10,122.25,25.0,17026560
2019-05-10,122.5,25.0,17476096
2019-05-10,122.75,25.0,17764864
2019-05-10,123.0,25.0,17915904
2019-05-10,119.0,24.75,17153024
2019-05-10,119.25,24.75,17781248
2019-05-10,119.5,24.75,18001408
2019-05-10,119.75,24.75,18049024
2019-05-10,120.0,24.75,17903616
2019-05-10,120.25,24.75,17835008
2019-05-10,120.5,24.75,17727488
2019-05-10,120.75,24.75,17005056
2019-05-10,121.0,24.75,16038400
2019-05-10,121.25,24.75,14778880
2019-05-10,121.5,24.75,13785600
2019-05-10,121.75,24.75,14645760
2019-05-10,122.0,24.75,15989760
2019-05-10,122.25,24.75,16931840
2019-05-10,122.5,24.75,17633280
2019-05-10,122.75,24.75,17927680
2019-05-10,123.0,24.75,18052096
2019-05-10,119.0,24.5,17996288
2019-05-10,119.25,24.5,18157056
2019-05-10,119.5,24.5,18357760
2019-05-10,119.75,24.5,18332672
2019-05-10,120.0,24.5,18129408
2019-05-10,120.25,24.5,17803776
2019-05-10,120.5,24.5,17189888
2019-05-10,120.75,24.5,16469504
2019-05-10,121.0,24.5,15175168
2019-05-10,121.25,24.5,13782528
2019-05-10,121.5,24.5,13067776
2019-05-10,121.75,24.5,14320640
2019-05-10,122.0,24.5,15787008
2019-05-10,122.25,24.5,17226240
2019-05-10,122.5,24.5,17943552
2019-05-10,122.75,24.5,18166272
2019-05-10,123.0,24.5,18242048
2019-05-10,119.0,24.25,18460672
2019-05-10,119.25,24.25,18563584
2019-05-10,119.5,24.25,18597888
2019-05-10,119.75,24.25,18567680
2019-05-10,120.0,24.25,18338304
2019-05-10,120.25,24.25,17619968
2019-05-10,120.5,24.25,16930304
2019-05-10,120.75,24.25,15823360
2019-05-10,121.0,24.25,14444544
2019-05-10,121.25,24.25,13096960
2019-05-10,121.5,24.25,12579328
2019-05-10,121.75,24.25,13979136
2019-05-10,122.0,24.25,15880704
2019-05-10,122.25,24.25,17352704
2019-05-10,122.5,24.25,18195456
2019-05-10,122.75,24.25,18404352
2019-05-10,123.0,24.25,18472960
2019-05-10,119.0,24.0,18812416
2019-05-10,119.25,24.0,18828288
2019-05-10,119.5,24.0,18838016
2019-05-10,119.75,24.0,18797056
2019-05-10,120.0,24.0,18553856
2019-05-10,120.25,24.0,17664000
2019-05-10,120.5,24.0,16905728
2019-05-10,120.75,24.0,15678464
2019-05-10,121.0,24.0,14129152
2019-05-10,121.25,24.0,12829184
2019-05-10,121.5,24.0,12343808
2019-05-10,121.75,24.0,13716992
2019-05-10,122.0,24.0,15673344
2019-05-10,122.25,24.0,17263104
2019-05-10,122.5,24.0,18176000
2019-05-10,122.75,24.0,18580992
2019-05-10,123.0,24.0,18739712
2019-05-10,119.0,23.75,18925056
2019-05-10,119.25,23.75,18974208
2019-05-10,119.5,23.75,18996224
2019-05-10,119.75,23.75,18936320
2019-05-10,120.0,23.75,18657280
2019-05-10,120.25,23.75,18033152
2019-05-10,120.5,23.75,17012736
2019-05-10,120.75,23.75,15588864
2019-05-10,121.0,23.75,14019584
2019-05-10,121.25,23.75,12743680
2019-05-10,121.5,23.75,12241408
2019-05-10,121.75,23.75,13542912
2019-05-10,122.0,23.75,15399936
2019-05-10,122.25,23.75,17004544
2019-05-10,122.5,23.75,18062336
2019-05-10,122.75,23.75,18645504
2019-05-10,123.0,23.75,19014144
2019-05-10,119.0,23.5,18836992
2019-05-10,119.25,23.5,18881024
2019-05-10,119.5,23.5,18847744
2019-05-10,119.75,23.5,18708992
2019-05-10,120.0,23.5,18323456
2019-05-10,120.25,23.5,17853952
2019-05-10,120.5,23.5,16716800
2019-05-10,120.75,23.5,15317504
2019-05-10,121.0,23.5,13950976
2019-05-10,121.25,23.5,13065728
2019-05-10,121.5,23.5,12587520
2019-05-10,121.75,23.5,13910528
2019-05-10,122.0,23.5,15517184
2019-05-10,122.25,23.5,17000448
2019-05-10,122.5,23.5,18056704
2019-05-10,122.75,23.5,18727424
2019-05-10,123.0,23.5,19237376
2019-05-10,119.0,23.25,18630144
2019-05-10,119.25,23.25,18449920
2019-05-10,119.5,23.25,18296832
2019-05-10,119.75,23.25,17799168
2019-05-10,120.0,23.25,17185280
2019-05-10,120.25,23.25,16693760
2019-05-10,120.5,23.25,15638528
2019-05-10,120.75,23.25,14407168
2019-05-10,121.0,23.25,13894656
2019-05-10,121.25,23.25,13624832
2019-05-10,121.5,23.25,13947392
2019-05-10,121.75,23.25,15284224
2019-05-10,122.0,23.25,16601600
2019-05-10,122.25,23.25,17520640
2019-05-10,122.5,23.25,18400768
2019-05-10,122.75,23.25,18925056
2019-05-10,123.0,23.25,19352064
2019-05-10,119.0,23.0,18230784
2019-05-10,119.25,23.0,18007040
2019-05-10,119.5,23.0,17448448
2019-05-10,119.75,23.0,16842240
2019-05-10,120.0,23.0,15972864
2019-05-10,120.25,23.0,15412224
2019-05-10,120.5,23.0,14517760
2019-05-10,120.75,23.0,13960704
2019-05-10,121.0,23.0,13557248
2019-05-10,121.25,23.0,14562304
2019-05-10,121.5,23.0,15565824
2019-05-10,121.75,23.0,16887808
2019-05-10,122.0,23.0,17602048
2019-05-10,122.25,23.0,18427392
2019-05-10,122.5,23.0,18720768
2019-05-10,122.75,23.0,19147264
2019-05-10,123.0,23.0,19432448
2019-05-10,119.0,22.75,17831936
2019-05-10,119.25,22.75,17424896
2019-05-10,119.5,22.75,16873472
2019-05-10,119.75,22.75,16197632
2019-05-10,120.0,22.75,15446016
2019-05-10,120.25,22.75,15010816
2019-05-10,120.5,22.75,14647808
2019-05-10,120.75,22.75,14288384
2019-05-10,121.0,22.75,14375936
2019-05-10,121.25,22.75,15375872
2019-05-10,121.5,22.75,16806912
2019-05-10,121.75,22.75,17951232
2019-05-10,122.0,22.75,18500096
2019-05-10,122.25,22.75,18815488
2019-05-10,122.5,22.75,19067904
2019-05-10,122.75,22.75,19326464
2019-05-10,123.0,22.75,19558912
2019-05-10,119.0,22.5,17300480
2019-05-10,119.25,22.5,17018368
2019-05-10,119.5,22.5,16518144
2019-05-10,119.75,22.5,16220672
2019-05-10,120.0,22.5,15739904
2019-05-10,120.25,22.5,15496704
2019-05-10,120.5,22.5,15453184
2019-05-10,120.75,22.5,15318528
2019-05-10,121.0,22.5,15642112
2019-05-10,121.25,22.5,16540672
2019-05-10,121.5,22.5,17526272
2019-05-10,121.75,22.5,18332672
2019-05-10,122.0,22.5,18776576
2019-05-10,122.25,22.5,19088896
2019-05-10,122.5,22.5,19290112
2019-05-10,122.75,22.5,19528192
2019-05-10,123.0,22.5,19734016
2019-05-10,119.0,22.25,16934912
2019-05-10,119.25,22.25,16658944
2019-05-10,119.5,22.25,16626688
2019-05-10,119.75,22.25,16454656
2019-05-10,120.0,22.25,16518144
2019-05-10,120.25,22.25,16657920
2019-05-10,120.5,22.25,16688128
2019-05-10,120.75,22.25,16975872
2019-05-10,121.0,22.25,17314816
2019-05-10,121.25,22.25,17431040
2019-05-10,121.5,22.25,17999872
2019-05-10,121.75,22.25,18403328
2019-05-10,122.0,22.25,18750976
2019-05-10,122.25,22.25,19089408
2019-05-10,122.5,22.25,19436032
2019-05-10,122.75,22.25,19681280
2019-05-10,123.0,22.25,19897856
2019-05-10,119.0,22.0,16820736
2019-05-10,119.25,22.0,16766976
2019-05-10,119.5,22.0,16781312
2019-05-10,119.75,22.0,17006080
2019-05-10,120.0,22.0,17355776
2019-05-10,120.25,22.0,17733632
2019-05-10,120.5,22.0,18027008
2019-05-10,120.75,22.0,18294272
2019-05-10,121.0,22.0,18411008
2019-05-10,121.25,22.0,18408960
2019-05-10,121.5,22.0,18369536
2019-05-10,121.75,22.0,18471424
2019-05-10,122.0,22.0,18825216
2019-05-10,122.25,22.0,19166720
2019-05-10,122.5,22.0,19528192
2019-05-10,122.75,22.0,19783680
2019-05-10,123.0,22.0,20012544
2019-05-10,119.0,21.75,17246720
2019-05-10,119.25,21.75,17251328
2019-05-10,119.5,21.75,17371136
2019-05-10,119.75,21.75,17638400
2019-05-10,120.0,21.75,18009088
2019-05-10,120.25,21.75,18356736
2019-05-10,120.5,21.75,18595328
2019-05-10,120.75,21.75,18740224
2019-05-10,121.0,21.75,18830336
2019-05-10,121.25,21.75,18850816
2019-05-10,121.5,21.75,18821632
2019-05-10,121.75,21.75,18891776
2019-05-10,122.0,21.75,19110400
2019-05-10,122.25,21.75,19381248
2019-05-10,122.5,21.75,19609600
2019-05-10,122.75,21.75,19835392
2019-05-10,123.0,21.75,20023296
2019-05-10,119.0,21.5,17810432
2019-05-10,119.25,21.5,17896448
2019-05-10,119.5,21.5,18045440
2019-05-10,119.75,21.5,18286080
2019-05-10,120.0,21.5,18583040
2019-05-10,120.25,21.5,18822144
2019-05-10,120.5,21.5,18920960
2019-05-10,120.75,21.5,18968576
2019-05-10,121.0,21.5,19024896
2019-05-10,121.25,21.5,19111936
2019-05-10,121.5,21.5,19219968
2019-05-10,121.75,21.5,19332096
2019-05-10,122.0,21.5,19441664
2019-05-10,122.25,21.5,19558400
2019-05-10,122.5,21.5,19701248
2019-05-10,122.75,21.5,19869184
2019-05-10,123.0,21.5,20031488
2019-05-10,119.0,21.25,18344960
2019-05-10,119.25,21.25,18406400
2019-05-10,119.5,21.25,18523648
2019-05-10,119.75,21.25,18689024
2019-05-10,120.0,21.25,18910720
2019-05-10,120.25,21.25,19097600
2019-05-10,120.5,21.25,19184128
2019-05-10,120.75,21.25,19234816
2019-05-10,121.0,21.25,19301376
2019-05-10,121.25,21.25,19400192
2019-05-10,121.5,21.25,19514880
2019-05-10,121.75,21.25,19602944
2019-05-10,122.0,21.25,19658240
2019-05-10,122.25,21.25,19707392
2019-05-10,122.5,21.25,19824128
2019-05-10,122.75,21.25,19984384
2019-05-10,123.0,21.25,20147712
2019-05-10,119.0,21.0,18823168
2019-05-10,119.25,21.0,18840064
2019-05-10,119.5,21.0,18842112
2019-05-10,119.75,21.0,18952192
2019-05-10,120.0,21.0,19090432
2019-05-10,120.25,21.0,19254272
2019-05-10,120.5,21.0,19393536
2019-05-10,120.75,21.0,19539456
2019-05-10,121.0,21.0,19628032
2019-05-10,121.25,21.0,19681792
2019-05-10,121.5,21.0,19734016
2019-05-10,121.75,21.0,19761152
2019-05-10,122.0,21.0,19783680
2019-05-10,122.25,21.0,19836416
2019-05-10,122.5,21.0,19959808
2019-05-10,122.75,21.0,20131840
2019-05-10,123.0,21.0,20313600
2019-06-10,119.0,26.0,13481984
2019-06-10,119.25,26.0,13870080
2019-06-10,119.5,26.0,14650368
2019-06-10,119.75,26.0,15649280
2019-06-10,120.0,26.0,16772608
2019-06-10,120.25,26.0,16957440
2019-06-10,120.5,26.0,16951808
2019-06-10,120.75,26.0,16942080
2019-06-10,121.0,26.0,17020928
2019-06-10,121.25,26.0,17200128
2019-06-10,121.5,26.0,17410560
2019-06-10,121.75,26.0,17680384
2019-06-10,122.0,26.0,17920000
2019-06-10,122.25,26.0,18040320
2019-06-10,122.5,26.0,18004480
2019-06-10,122.75,26.0,17823232
2019-06-10,123.0,26.0,17585664
2019-06-10,119.0,25.75,13710336
2019-06-10,119.25,25.75,14285824
2019-06-10,119.5,25.75,15175168
2019-06-10,119.75,25.75,16125440
2019-06-10,120.0,25.75,17237504
2019-06-10,120.25,25.75,17436672
2019-06-10,120.5,25.75,17432576
2019-06-10,120.75,25.75,17403392
2019-06-10,121.0,25.75,17458176
2019-06-10,121.25,25.75,17597440
2019-06-10,121.5,25.75,17786880
2019-06-10,121.75,25.75,18128896
2019-06-10,122.0,25.75,18444800
2019-06-10,122.25,25.75,18568704
2019-06-10,122.5,25.75,18455552
2019-06-10,122.75,25.75,18179584
2019-06-10,123.0,25.75,17790464
2019-06-10,119.0,25.5,14442496
2019-06-10,119.25,25.5,15030784
2019-06-10,119.5,25.5,15821312
2019-06-10,119.75,25.5,16713216
2019-06-10,120.0,25.5,17576448
2019-06-10,120.25,25.5,17830912
2019-06-10,120.5,25.5,17913856
2019-06-10,120.75,25.5,17840128
2019-06-10,121.0,25.5,17619968
2019-06-10,121.25,25.5,17555456
2019-06-10,121.5,25.5,17465856
2019-06-10,121.75,25.5,17948672
2019-06-10,122.0,25.5,18380800
2019-06-10,122.25,25.5,18675712
2019-06-10,122.5,25.5,18605568
2019-06-10,122.75,25.5,18316288
2019-06-10,123.0,25.5,17940480
2019-06-10,119.0,25.25,15546880
2019-06-10,119.25,25.25,16172544
2019-06-10,119.5,25.25,16782848
2019-06-10,119.75,25.25,17468416
2019-06-10,120.0,25.25,17815552
2019-06-10,120.25,25.25,18132992
2019-06-10,120.5,25.25,18252288
2019-06-10,120.75,25.25,18044416
2019-06-10,121.0,25.25,17779200
2019-06-10,121.25,25.25,17072640
2019-06-10,121.5,25.25,16857600
2019-06-10,121.75,25.25,17295872
2019-06-10,122.0,25.25,18043904
2019-06-10,122.25,25.25,18379776
2019-06-10,122.5,25.25,18547200
2019-06-10,122.75,25.25,18313216
2019-06-10,123.0,25.25,18052608
2019-06-10,119.0,25.0,16704512
2019-06-10,119.25,25.0,17382400
2019-06-10,119.5,25.0,17982464
2019-06-10,119.75,25.0,17956352
2019-06-10,120.0,25.0,17989120
2019-06-10,120.25,25.0,18273280
2019-06-10,120.5,25.0,18396672
2019-06-10,120.75,25.0,18179584
2019-06-10,121.0,25.0,17537536
2019-06-10,121.25,25.0,16854016
2019-06-10,121.5,25.0,16193536
2019-06-10,121.75,25.0,16735744
2019-06-10,122.0,25.0,17503744
2019-06-10,122.25,25.0,18178560
2019-06-10,122.5,25.0,18354176
2019-06-10,122.75,25.0,18324992
2019-06-10,123.0,25.0,18158080
2019-06-10,119.0,24.75,17712640
2019-06-10,119.25,24.75,18392064
2019-06-10,119.5,24.75,18506752
2019-06-10,119.75,24.75,18404864
2019-06-10,120.0,24.75,18144256
2019-06-10,120.25,24.75,18145792
2019-06-10,120.5,24.75,18216448
2019-06-10,120.75,24.75,17909760
2019-06-10,121.0,24.75,17266688
2019-06-10,121.25,24.75,16612352
2019-06-10,121.5,24.75,15923200
2019-06-10,121.75,24.75,16563200
2019-06-10,122.0,24.75,17387008
2019-06-10,122.25,24.75,18063360
2019-06-10,122.5,24.75,18372608
2019-06-10,122.75,24.75,18364416
2019-06-10,123.0,24.75,18281472
2019-06-10,119.0,24.5,18621952
2019-06-10,119.25,24.5,18669056
2019-06-10,119.5,24.5,18758656
2019-06-10,119.75,24.5,18591232
2019-06-10,120.0,24.5,18283520
2019-06-10,120.25,24.5,17986560
2019-06-10,120.5,24.5,17537024
2019-06-10,120.75,24.5,17257984
2019-06-10,121.0,24.5,16868352
2019-06-10,121.25,24.5,16192000
2019-06-10,121.5,24.5,16094208
2019-06-10,121.75,24.5,16757248
2019-06-10,122.0,24.5,17566208
2019-06-10,122.25,24.5,18214912
2019-06-10,122.5,24.5,18522624
2019-06-10,122.75,24.5,18520064
2019-06-10,123.0,24.5,18445824
2019-06-10,119.0,24.25,19017728
2019-06-10,119.25,24.25,18990592
2019-06-10,119.5,24.25,18842112
2019-06-10,119.75,24.25,18675712
2019-06-10,120.0,24.25,18363392
2019-06-10,120.25,24.25,17652736
2019-06-10,120.5,24.25,17128960
2019-06-10,120.75,24.25,16636928
2019-06-10,121.0,24.25,16219648
2019-06-10,121.25,24.25,15979008
2019-06-10,121.5,24.25,16234496
2019-06-10,121.75,24.25,16872960
2019-06-10,122.0,24.25,17805312
2019-06-10,122.25,24.25,18443776
2019-06-10,122.5,24.25,18754560
2019-06-10,122.75,24.25,18748416
2019-06-10,123.0,24.25,18691072
2019-06-10,119.0,24.0,19367424
2019-06-10,119.25,24.0,19149312
2019-06-10,119.5,24.0,18937856
2019-06-10,119.75,24.0,18698752
2019-06-10,120.0,24.0,18362880
2019-06-10,120.25,24.0,17546752
2019-06-10,120.5,24.0,17098240
2019-06-10,120.75,24.0,16513024
2019-06-10,121.0,24.0,15923712
2019-06-10,121.25,24.0,15763456
2019-06-10,121.5,24.0,16082944
2019-06-10,121.75,24.0,16828928
2019-06-10,122.0,24.0,17857024
2019-06-10,122.25,24.0,18689024
2019-06-10,122.5,24.0,19046912
2019-06-10,122.75,24.0,19104768
2019-06-10,123.0,24.0,19069952
2019-06-10,119.0,23.75,19507712
2019-06-10,119.25,23.75,19277312
2019-06-10,119.5,23.75,19002368
2019-06-10,119.75,23.75,18682880
2019-06-10,120.0,23.75,18276352
2019-06-10,120.25,23.75,17917952
2019-06-10,120.5,23.75,17308160
2019-06-10,120.75,23.75,16534528
2019-06-10,121.0,23.75,15818240
2019-06-10,121.25,23.75,15442432
2019-06-10,121.5,23.75,15607296
2019-06-10,121.75,23.75,16610816
2019-06-10,122.0,23.75,17913344
2019-06-10,122.25,23.75,18914304
2019-06-10,122.5,23.75,19416576
2019-06-10,122.75,23.75,19535872
2019-06-10,123.0,23.75,19542528
2019-06-10,119.0,23.5,19528704
2019-06-10,119.25,23.5,19315712
2019-06-10,119.5,23.5,18991104
2019-06-10,119.75,23.5,18580992
2019-06-10,120.0,23.5,18053632
2019-06-10,120.25,23.5,17965568
2019-06-10,120.5,23.5,17387520
2019-06-10,120.75,23.5,16656896
2019-06-10,121.0,23.5,15999488
2019-06-10,121.25,23.5,15656448
2019-06-10,121.5,23.5,15575040
2019-06-10,121.75,23.5,16819712
2019-06-10,122.0,23.5,18227712
2019-06-10,122.25,23.5,19268096
2019-06-10,122.5,23.5,19825664
2019-06-10,122.75,23.5,19976704
2019-06-10,123.0,23.5,20016128
2019-06-10,119.0,23.25,19506176
2019-06-10,119.25,23.25,19299328
2019-06-10,119.5,23.25,18947584
2019-06-10,119.75,23.25,18300928
2019-06-10,120.0,23.25,17579520
2019-06-10,120.25,23.25,17460224
2019-06-10,120.5,23.25,17176576
2019-06-10,120.75,23.25,16677376
2019-06-10,121.0,23.25,16700928
2019-06-10,121.25,23.25,16746496
2019-06-10,121.5,23.25,16897536
2019-06-10,121.75,23.25,17990144
2019-06-10,122.0,23.25,19144192
2019-06-10,122.25,23.25,19820544
2019-06-10,122.5,23.25,20271104
2019-06-10,122.75,23.25,20379136
2019-06-10,123.0,23.25,20409344
2019-06-10,119.0,23.0,19482624
2019-06-10,119.25,23.0,19277824
2019-06-10,119.5,23.0,18826240
2019-06-10,119.75,23.0,18128384
2019-06-10,120.0,23.0,17178112
2019-06-10,120.25,23.0,16932864
2019-06-10,120.5,23.0,16847360
2019-06-10,120.75,23.0,17170432
2019-06-10,121.0,23.0,17309696
2019-06-10,121.25,23.0,18045952
2019-06-10,121.5,23.0,18577920
2019-06-10,121.75,23.0,19484160
2019-06-10,122.0,23.0,19954176
2019-06-10,122.25,23.0,20563968
2019-06-10,122.5,23.0,20665856
2019-06-10,122.75,23.0,20742144
2019-06-10,123.0,23.0,20760064
2019-06-10,119.0,22.75,19508736
2019-06-10,119.25,22.75,19328512
2019-06-10,119.5,22.75,18911744
2019-06-10,119.75,22.75,18163200
2019-06-10,120.0,22.75,17233408
2019-06-10,120.25,22.75,16927232
2019-06-10,120.5,22.75,17281024
2019-06-10,120.75,22.75,17737728
2019-06-10,121.0,22.75,18272768
2019-06-10,121.25,22.75,19048960
2019-06-10,121.5,22.75,19903488
2019-06-10,121.75,22.75,20568576
2019-06-10,122.0,22.75,20847104
2019-06-10,122.25,22.75,20974080
2019-06-10,122.5,22.75,21050880
2019-06-10,122.75,22.75,21078016
2019-06-10,123.0,22.75,21094400
2019-06-10,119.0,22.5,19630592
2019-06-10,119.25,22.5,19523072
2019-06-10,119.5,22.5,19136000
2019-06-10,119.75,22.5,18578944
2019-06-10,120.0,22.5,17779200
2019-06-10,120.25,22.5,17466368
2019-06-10,120.5,22.5,17795584
2019-06-10,120.75,22.5,18405888
