name,lat,lon,date,monthly_avg_daily_output,monthly_total_output
Xingda Power Plant Solar Power Station,22.8533278231475,120.201913208534,2019-03,3.69,114.39
S Solar Power Station,22.8375855805298,120.250083741324,2019-03,3.41,105.71000000000001
3rd Nuclear Power Plants Solar Power Station,21.9582349300536,120.751731549009,2019-03,3.96,122.76
Penghu jianshan Solar Power Station,23.5656798008946,119.660719115703,2019-03,2.88,89.28
Penghu Qimei Solar Power Station,23.2043617054284,119.441544822015,2019-03,2.51,77.80999999999999
Kinmen Jinsha Solar Power Station,24.4914383049361,118.44936870515,2019-03,2.74,84.94000000000001
Datang Power Plant Solar Power Station,25.03079922,121.0522943,2019-04,3.2,96.0
S Solar Power Station,24.9681412107777,121.195915707992,2019-04,2.82,84.6
Central Storage and Transportation Center Solar Power Station,24.3186573666099,120.734573899549,2019-04,2.85,85.5
Dongshi Xinbogong Solar Power Station,24.1856376237957,120.836273237629,2019-04,2.77,83.1
Zhuolan Hostel Solar Power Station,24.2987001695644,120.843935497117,2019-04,3.02,90.6
Taichung Power Plant Solar Power Station,24.2150834430095,120.492476304643,2019-04,3.25,97.5
Taichung Longjing Solar Power Station,24.2102245769662,120.49448046919,2019-04,3.21,96.3
S Solar Power Station,24.3240137178343,120.7387058252,2019-04,1.12,33.6
Chiayi Minxiong Solar Power Station,23.5355599830273,120.425556791059,2019-04,1.59,47.7
Yongan Salt Flats Solar Power Station,22.8390146694933,120.207237920011,2019-04,4.44,133.20000000000002
Xingda Power Plant Solar Power Station,22.8533278231475,120.201913208534,2019-04,4.3,129.0
S Solar Power Station,22.8375855805298,120.250083741324,2019-04,3.95,118.5
3rd Nuclear Power Plants Solar Power Station,21.9582349300536,120.751731549009,2019-04,4.22,126.6
Penghu jianshan Solar Power Station,23.5656798008946,119.660719115703,2019-04,3.54,106.2
Penghu Qimei Solar Power Station,23.2043617054284,119.441544822015,2019-04,7.18,215.39999999999998
Kinmen Jinsha Solar Power Station,24.4914383049361,118.44936870515,2019-04,3.08,92.4
S Solar Power Station,25.03079922,121.0522943,2019-04,3.2,96.0
S Solar Power Station,25.03079922,121.0522943,2019-04,3.45,103.5
S Solar Power Station,25.03079922,121.0522943,2019-04,3.75,112.5
S Solar Power Station,25.03079922,121.0522943,2019-04,4.11,123.30000000000001
Tainan Qigu Solar Power Station,25.03079922,121.0522943,2019-04,4.46,133.8
S Solar Power Station,25.03079922,121.0522943,2019-04,4.24,127.2
Yanchao Warehouse Solar Power Station,25.03079922,121.0522943,2019-04,4.1,122.99999999999999
Datang Power Plant GIS Solar Power Station,25.03079922,121.0522943,2019-04,3.4,102.0
Northern Storage and Transportation Center Solar Power Station,25.03079922,121.0522943,2019-04,3.43,102.9
Datang Power Plant Solar Power Station,25.03079922,121.0522943,2019-05,2.83,87.73
S Solar Power Station,24.9681412107777,121.195915707992,2019-05,2.43,75.33
Central Storage and Transportation Center Solar Power Station,24.3186573666099,120.734573899549,2019-05,2.32,71.92
Dongshi Xinbogong Solar Power Station,24.1856376237957,120.836273237629,2019-05,1.81,56.11
Zhuolan Hostel Solar Power Station,24.2987001695644,120.843935497117,2019-05,2.18,67.58
Taichung Power Plant Solar Power Station,24.2150834430095,120.492476304643,2019-05,2.96,91.76
Taichung Longjing Solar Power Station,24.2102245769662,120.49448046919,2019-05,2.93,90.83
S Solar Power Station,24.3240137178343,120.7387058252,2019-05,0.83,25.73
Chiayi Minxiong Solar Power Station,23.5355599830273,120.425556791059,2019-05,1.18,36.58
Yongan Salt Flats Solar Power Station,22.8390146694933,120.207237920011,2019-05,3.53,109.42999999999999
Xingda Power Plant Solar Power Station,22.8533278231475,120.201913208534,2019-05,3.65,113.14999999999999
S Solar Power Station,22.8375855805298,120.250083741324,2019-05,3.22,99.82000000000001
3rd Nuclear Power Plants Solar Power Station,21.9582349300536,120.751731549009,2019-05,3.46,107.26
Penghu jianshan Solar Power Station,23.5656798008946,119.660719115703,2019-05,3.08,95.48
Penghu Qimei Solar Power Station,23.2043617054284,119.441544822015,2019-05,3.26,101.05999999999999
Kinmen Jinsha Solar Power Station,24.4914383049361,118.44936870515,2019-05,2.79,86.49
S Solar Power Station,25.03079922,121.0522943,2019-05,2.58,79.98
S Solar Power Station,25.03079922,121.0522943,2019-05,3.02,93.62
S Solar Power Station,25.03079922,121.0522943,2019-05,3.1,96.10000000000001
S Solar Power Station,25.03079922,121.0522943,2019-05,3.38,104.78
Tainan Qigu Solar Power Station,25.03079922,121.0522943,2019-05,3.68,114.08
S Solar Power Station,25.03079922,121.0522943,2019-05,3.61,111.91
Yanchao Warehouse Solar Power Station,25.03079922,121.0522943,2019-05,1.93,59.83
Datang Power Plant GIS Solar Power Station,25.03079922,121.0522943,2019-05,3.2,99.2
Northern Storage and Transportation Center Solar Power Station,25.03079922,121.0522943,2019-05,3.19,98.89
Changhua Changbin Solar Power Station,25.03079922,121.0522943,2019-05,2.1,65.10000000000001
Datang Power Plant Solar Power Station,25.03079922,121.0522943,2019-06,2.46,73.8
S Solar Power Station,24.9681412107777,121.195915707992,2019-06,3.19,95.7
Central Storage and Transportation Center Solar Power Station,24.3186573666099,120.734573899549,2019-06,2.92,87.6
Dongshi Xinbogong Solar Power Station,24.1856376237957,120.836273237629,2019-06,2.5,75.0
Zhuolan Hostel Solar Power Station,24.2987001695644,120.843935497117,2019-06,2.74,82.2
Taichung Power Plant Solar Power Station,24.2150834430095,120.492476304643,2019-06,3.53,105.89999999999999
Taichung Longjing Solar Power Station,24.2102245769662,120.49448046919,2019-06,3.49,104.7
S Solar Power Station,24.3240137178343,120.7387058252,2019-06,0.99,29.7
Chiayi Minxiong Solar Power Station,23.5355599830273,120.425556791059,2019-06,1.3,39.0
Yongan Salt Flats Solar Power Station,22.8390146694933,120.207237920011,2019-06,4.15,124.50000000000001
Xingda Power Plant Solar Power Station,22.8533278231475,120.201913208534,2019-06,3.96,118.8
S Solar Power Station,22.8375855805298,120.250083741324,2019-06,3.49,104.7
3rd Nuclear Power Plants Solar Power Station,21.9582349300536,120.751731549009,2019-06,4.09,122.69999999999999
Penghu jianshan Solar Power Station,23.5656798008946,119.660719115703,2019-06,3.77,113.1
Penghu Qimei Solar Power Station,23.2043617054284,119.441544822015,2019-06,7.15,214.5
Kinmen Jinsha Solar Power Station,24.4914383049361,118.44936870515,2019-06,3.09,92.69999999999999
S Solar Power Station,25.03079922,121.0522943,2019-06,3.48,104.4
S Solar Power Station,25.03079922,121.0522943,2019-06,3.76,112.8
S Solar Power Station,25.03079922,121.0522943,2019-06,3.53,105.89999999999999
S Solar Power Station,25.03079922,121.0522943,2019-06,3.9,117.0
Tainan Qigu Solar Power Station,25.03079922,121.0522943,2019-06,3.5,105.0
S Solar Power Station,25.03079922,121.0522943,2019-06,4.01,120.3
Yanchao Warehouse Solar Power Station,25.03079922,121.0522943,2019-06,3.7,111.0
Datang Power Plant GIS Solar Power Station,25.03079922,121.0522943,2019-06,3.91,117.30000000000001
Northern Storage and Transportation Center Solar Power Station,25.03079922,121.0522943,2019-06,3.48,104.4
Changhua Changbin Solar Power Station,25.03079922,121.0522943,2019-06,4.23,126.9
Datang Power Plant Solar Power Station,25.03079922,121.0522943,2019-07,2.13,66.03
S Solar Power Station,24.9681412107777,121.195915707992,2019-07,3.9,120.89999999999999
Central Storage and Transportation Center Solar Power Station,24.3186573666099,120.734573899549,2019-07,2.98,92.38
Dongshi Xinbogong Solar Power Station,24.1856376237957,120.836273237629,2019-07,2.85,88.35000000000001
Zhuolan Hostel Solar Power Station,24.2987001695644,120.843935497117,2019-07,3.19,98.89
Taichung Power Plant Solar Power Station,24.2150834430095,120.492476304643,2019-07,3.8,117.8
Taichung Longjing Solar Power Station,24.2102245769662,120.49448046919,2019-07,3.65,113.14999999999999
S Solar Power Station,24.3240137178343,120.7387058252,2019-07,1.41,43.71
Chiayi Minxiong Solar Power Station,23.5355599830273,120.425556791059,2019-07,1.51,46.81
Yongan Salt Flats Solar Power Station,22.8390146694933,120.207237920011,2019-07,3.58,110.98
Xingda Power Plant Solar Power Station,22.8533278231475,120.201913208534,2019-07,3.59,111.28999999999999
S Solar Power Station,22.8375855805298,120.250083741324,2019-07,3.18,98.58
3rd Nuclear Power Plants Solar Power Station,21.9582349300536,120.751731549009,2019-07,3.19,98.89
Penghu jianshan Solar Power Station,23.5656798008946,119.660719115703,2019-07,3.66,113.46000000000001
Penghu Qimei Solar Power Station,23.2043617054284,119.441544822015,2019-07,7.46,231.26
Kinmen Jinsha Solar Power Station,24.4914383049361,118.44936870515,2019-07,3.43,106.33
S Solar Power Station,25.03079922,121.0522943,2019-07,4.36,135.16
S Solar Power Station,25.03079922,121.0522943,2019-07,4.63,143.53
S Solar Power Station,25.03079922,121.0522943,2019-07,4.2,130.20000000000002
S Solar Power Station,25.03079922,121.0522943,2019-07,4.25,131.75
Tainan Qigu Solar Power Station,25.03079922,121.0522943,2019-07,3.72,115.32000000000001
S Solar Power Station,25.03079922,121.0522943,2019-07,3.68,114.08
Yanchao Warehouse Solar Power Station,25.03079922,121.0522943,2019-07,3.5,108.5
Datang Power Plant GIS Solar Power Station,25.03079922,121.0522943,2019-07,4.96,153.76
Northern Storage and Transportation Center Solar Power Station,25.03079922,121.0522943,2019-07,4.46,138.26
Changhua Changbin Solar Power Station,25.03079922,121.0522943,2019-07,4.5,139.5
Datang Power Plant Solar Power Station,25.03079922,121.0522943,2019-08,2.16,66.96000000000001
S Solar Power Station,24.9681412107777,121.195915707992,2019-08,3.59,111.28999999999999
Central Storage and Transportation Center Solar Power Station,24.3186573666099,120.734573899549,2019-08,2.38,73.78
Dongshi Xinbogong Solar Power Station,24.1856376237957,120.836273237629,2019-08,2.04,63.24
Zhuolan Hostel Solar Power Station,24.2987001695644,120.843935497117,2019-08,2.49,77.19000000000001
Taichung Power Plant Solar Power Station,24.2150834430095,120.492476304643,2019-08,3.27,101.37
Taichung Longjing Solar Power Station,24.2102245769662,120.49448046919,2019-08,2.97,92.07000000000001
S Solar Power Station,24.3240137178343,120.7387058252,2019-08,1.76,54.56
Chiayi Minxiong Solar Power Station,23.5355599830273,120.425556791059,2019-08,1.08,33.480000000000004
Yongan Salt Flats Solar Power Station,22.8390146694933,120.207237920011,2019-08,3.13,97.03
Xingda Power Plant Solar Power Station,22.8533278231475,120.201913208534,2019-08,3.13,97.03
S Solar Power Station,22.8375855805298,120.250083741324,2019-08,2.77,85.87
3rd Nuclear Power Plants Solar Power Station,21.9582349300536,120.751731549009,2019-08,2.99,92.69000000000001
Penghu jianshan Solar Power Station,23.5656798008946,119.660719115703,2019-08,3.29,101.99
Penghu Qimei Solar Power Station,23.2043617054284,119.441544822015,2019-08,6.81,211.10999999999999
Kinmen Jinsha Solar Power Station,24.4914383049361,118.44936870515,2019-08,1.02,31.62
S Solar Power Station,25.03079922,121.0522943,2019-08,4.01,124.30999999999999
S Solar Power Station,25.03079922,121.0522943,2019-08,4.14,128.34
S Solar Power Station,25.03079922,121.0522943,2019-08,3.34,103.53999999999999
S Solar Power Station,25.03079922,121.0522943,2019-08,3.58,110.98
Tainan Qigu Solar Power Station,25.03079922,121.0522943,2019-08,3.43,106.33
S Solar Power Station,25.03079922,121.0522943,2019-08,3.07,95.17
Yanchao Warehouse Solar Power Station,25.03079922,121.0522943,2019-08,2.95,91.45
Datang Power Plant GIS Solar Power Station,25.03079922,121.0522943,2019-08,4.17,129.27
Northern Storage and Transportation Center Solar Power Station,25.03079922,121.0522943,2019-08,4.55,141.04999999999998
Changhua Changbin Solar Power Station,25.03079922,121.0522943,2019-08,3.59,111.28999999999999
Datang Power Plant Solar Power Station,25.03079922,121.0522943,2019-09,1.84,55.2
S Solar Power Station,24.9681412107777,121.195915707992,2019-09,3.16,94.80000000000001
Central Storage and Transportation Center Solar Power Station,24.3186573666099,120.734573899549,2019-09,2.93,87.9
Dongshi Xinbogong Solar Power Station,24.1856376237957,120.836273237629,2019-09,2.62,78.60000000000001
Zhuolan Hostel Solar Power Station,24.2987001695644,120.843935497117,2019-09,3.27,98.1
Taichung Power Plant Solar Power Station,24.2150834430095,120.492476304643,2019-09,4.28,128.4
Taichung Longjing Solar Power Station,24.2102245769662,120.49448046919,2019-09,3.27,98.1
S Solar Power Station,24.3240137178343,120.7387058252,2019-09,1.74,52.2
Chiayi Minxiong Solar Power Station,23.5355599830273,120.425556791059,2019-09,1.28,38.4
Yongan Salt Flats Solar Power Station,22.8390146694933,120.207237920011,2019-09,3.89,116.7
Xingda Power Plant Solar Power Station,22.8533278231475,120.201913208534,2019-09,4.26,127.8
S Solar Power Station,22.8375855805298,120.250083741324,2019-09,3.86,115.8
3rd Nuclear Power Plants Solar Power Station,21.9582349300536,120.751731549009,2019-09,3.29,98.7
Penghu jianshan Solar Power Station,23.5656798008946,119.660719115703,2019-09,3.74,112.2
Penghu Qimei Solar Power Station,23.2043617054284,119.441544822015,2019-09,4.02,120.6
Kinmen Jinsha Solar Power Station,24.4914383049361,118.44936870515,2019-09,0.4,12.0
S Solar Power Station,25.03079922,121.0522943,2019-09,3.77,113.1
S Solar Power Station,25.03079922,121.0522943,2019-09,3.73,111.9
S Solar Power Station,25.03079922,121.0522943,2019-09,4.21,126.3
S Solar Power Station,25.03079922,121.0522943,2019-09,4.48,134.4
Tainan Qigu Solar Power Station,25.03079922,121.0522943,2019-09,4.69,140.70000000000002
S Solar Power Station,25.03079922,121.0522943,2019-09,4.22,126.6
Yanchao Warehouse Solar Power Station,25.03079922,121.0522943,2019-09,4.03,120.9
Datang Power Plant GIS Solar Power Station,25.03079922,121.0522943,2019-09,3.85,115.5
Northern Storage and Transportation Center Solar Power Station,25.03079922,121.0522943,2019-09,3.88,116.39999999999999
Changhua Changbin Solar Power Station,25.03079922,121.0522943,2019-09,4.85,145.5
Datang Power Plant Solar Power Station,25.03079922,121.0522943,2019-10,1.88,58.279999999999994
S Solar Power Station,24.9681412107777,121.195915707992,2019-10,3.38,104.78
Central Storage and Transportation Center Solar Power Station,24.3186573666099,120.734573899549,2019-10,2.67,82.77
Dongshi Xinbogong Solar Power Station,24.1856376237957,120.836273237629,2019-10,2.71,84.01
Zhuolan Hostel Solar Power Station,24.2987001695644,120.843935497117,2019-10,3.51,108.80999999999999
Taichung Power Plant Solar Power Station,24.2150834430095,120.492476304643,2019-10,3.93,121.83
Taichung Longjing Solar Power Station,24.2102245769662,120.49448046919,2019-10,3.24,100.44000000000001
S Solar Power Station,24.3240137178343,120.7387058252,2019-10,2.47,76.57000000000001
Chiayi Minxiong Solar Power Station,23.5355599830273,120.425556791059,2019-10,1.16,35.96
Yongan Salt Flats Solar Power Station,22.8390146694933,120.207237920011,2019-10,3.93,121.83
Xingda Power Plant Solar Power Station,22.8533278231475,120.201913208534,2019-10,4.15,128.65
S Solar Power Station,22.8375855805298,120.250083741324,2019-10,3.83,118.73
3rd Nuclear Power Plants Solar Power Station,21.9582349300536,120.751731549009,2019-10,3.73,115.63
Penghu jianshan Solar Power Station,23.5656798008946,119.660719115703,2019-10,3.58,110.98
Penghu Qimei Solar Power Station,23.2043617054284,119.441544822015,2019-10,3.97,123.07000000000001
Kinmen Jinsha Solar Power Station,24.4914383049361,118.44936870515,2019-10,3.52,109.12
S Solar Power Station,25.03079922,121.0522943,2019-10,4.34,134.54
S Solar Power Station,25.03079922,121.0522943,2019-10,4.18,129.57999999999998
S Solar Power Station,25.03079922,121.0522943,2019-10,4.13,128.03
S Solar Power Station,25.03079922,121.0522943,2019-10,4.23,131.13000000000002
Tainan Qigu Solar Power Station,25.03079922,121.0522943,2019-10,4.72,146.32
S Solar Power Station,25.03079922,121.0522943,2019-10,4.04,125.24
Yanchao Warehouse Solar Power Station,25.03079922,121.0522943,2019-10,3.98,123.38
Datang Power Plant GIS Solar Power Station,25.03079922,121.0522943,2019-10,3.8,117.8
Northern Storage and Transportation Center Solar Power Station,25.03079922,121.0522943,2019-10,4.05,125.55
Changhua Changbin Solar Power Station,25.03079922,121.0522943,2019-10,4.11,127.41000000000001
Datang Power Plant Solar Power Station,25.03079922,121.0522943,2019-11,1.49,44.7
S Solar Power Station,24.9681412107777,121.195915707992,2019-11,2.62,78.60000000000001
Central Storage and Transportation Center Solar Power Station,24.3186573666099,120.734573899549,2019-11,2.17,65.1
Dongshi Xinbogong Solar Power Station,24.1856376237957,120.836273237629,2019-11,2.49,74.7
Zhuolan Hostel Solar Power Station,24.2987001695644,120.843935497117,2019-11,3.26,97.8
Taichung Power Plant Solar Power Station,24.2150834430095,120.492476304643,2019-11,2.89,86.7
Taichung Longjing Solar Power Station,24.2102245769662,120.49448046919,2019-11,2.84,85.19999999999999
S Solar Power Station,24.3240137178343,120.7387058252,2019-11,3.26,97.8
Chiayi Minxiong Solar Power Station,23.5355599830273,120.425556791059,2019-11,0.81,24.3
Yongan Salt Flats Solar Power Station,22.8390146694933,120.207237920011,2019-11,3.31,99.3
Xingda Power Plant Solar Power Station,22.8533278231475,120.201913208534,2019-11,3.47,104.10000000000001
S Solar Power Station,22.8375855805298,120.250083741324,2019-11,3.21,96.3
3rd Nuclear Power Plants Solar Power Station,21.9582349300536,120.751731549009,2019-11,2.94,88.2
Penghu jianshan Solar Power Station,23.5656798008946,119.660719115703,2019-11,2.37,71.10000000000001
Penghu Qimei Solar Power Station,23.2043617054284,119.441544822015,2019-11,2.88,86.39999999999999
Kinmen Jinsha Solar Power Station,24.4914383049361,118.44936870515,2019-11,3.47,104.10000000000001
S Solar Power Station,25.03079922,121.0522943,2019-11,3.89,116.7
S Solar Power Station,25.03079922,121.0522943,2019-11,3.31,99.3
S Solar Power Station,25.03079922,121.0522943,2019-11,3.52,105.6
S Solar Power Station,25.03079922,121.0522943,2019-11,3.53,105.89999999999999
Tainan Qigu Solar Power Station,25.03079922,121.0522943,2019-11,3.94,118.2
S Solar Power Station,25.03079922,121.0522943,2019-11,3.38,101.39999999999999
Yanchao Warehouse Solar Power Station,25.03079922,121.0522943,2019-11,3.55,106.5
Datang Power Plant GIS Solar Power Station,25.03079922,121.0522943,2019-11,3.03,90.89999999999999
Northern Storage and Transportation Center Solar Power Station,25.03079922,121.0522943,2019-11,2.8,84.0
Changhua Changbin Solar Power Station,25.03079922,121.0522943,2019-11,3.45,103.5
Datang Power Plant Solar Power Station,25.03079922,121.0522943,2019-12,0.97,30.07
S Solar Power Station,24.9681412107777,121.195915707992,2019-12,1.04,32.24
Central Storage and Transportation Center Solar Power Station,24.3186573666099,120.734573899549,2019-12,1.92,59.519999999999996
Dongshi Xinbogong Solar Power Station,24.1856376237957,120.836273237629,2019-12,2.03,62.92999999999999
Zhuolan Hostel Solar Power Station,24.2987001695644,120.843935497117,2019-12,2.81,87.11
Taichung Power Plant Solar Power Station,24.2150834430095,120.492476304643,2019-12,2.18,67.58
Taichung Longjing Solar Power Station,24.2102245769662,120.49448046919,2019-12,2.54,78.74
S Solar Power Station,24.3240137178343,120.7387058252,2019-12,2.84,88.03999999999999
Chiayi Minxiong Solar Power Station,23.5355599830273,120.425556791059,2019-12,0.76,23.56
Yongan Salt Flats Solar Power Station,22.8390146694933,120.207237920011,2019-12,3.08,95.48
Xingda Power Plant Solar Power Station,22.8533278231475,120.201913208534,2019-12,3.02,93.62
S Solar Power Station,22.8375855805298,120.250083741324,2019-12,2.89,89.59
3rd Nuclear Power Plants Solar Power Station,21.9582349300536,120.751731549009,2019-12,3.12,96.72
Penghu jianshan Solar Power Station,23.5656798008946,119.660719115703,2019-12,2.26,70.05999999999999
Penghu Qimei Solar Power Station,23.2043617054284,119.441544822015,2019-12,2.73,84.63
Kinmen Jinsha Solar Power Station,24.4914383049361,118.44936870515,2019-12,3.04,94.24
S Solar Power Station,25.03079922,121.0522943,2019-12,2.59,80.28999999999999
S Solar Power Station,25.03079922,121.0522943,2019-12,2.27,70.37
S Solar Power Station,25.03079922,121.0522943,2019-12,3.04,94.24
S Solar Power Station,25.03079922,121.0522943,2019-12,3.25,100.75
Tainan Qigu Solar Power Station,25.03079922,121.0522943,2019-12,3.48,107.88
S Solar Power Station,25.03079922,121.0522943,2019-12,2.96,91.76
Yanchao Warehouse Solar Power Station,25.03079922,121.0522943,2019-12,3.27,101.37
Datang Power Plant GIS Solar Power Station,25.03079922,121.0522943,2019-12,2.17,67.27
Northern Storage and Transportation Center Solar Power Station,25.03079922,121.0522943,2019-12,1.94,60.14
Changhua Changbin Solar Power Station,25.03079922,121.0522943,2019-12,3.13,97.03
Datang Power Plant Solar Power Station,25.03079922,121.0522943,2020-01,1.27,39.37
S Solar Power Station,24.9681412107777,121.195915707992,2020-01,1.42,44.019999999999996
Central Storage and Transportation Center Solar Power Station,24.3186573666099,120.734573899549,2020-01,2.14,66.34
Dongshi Xinbogong Solar Power Station,24.1856376237957,120.836273237629,2020-01,2.15,66.64999999999999
Zhuolan Hostel Solar Power Station,24.2987001695644,120.843935497117,2020-01,3.08,95.48
Taichung Power Plant Solar Power Station,24.2150834430095,120.492476304643,2020-01,3.19,98.89
Taichung Longjing Solar Power Station,24.2102245769662,120.49448046919,2020-01,2.67,82.77
S Solar Power Station,24.3240137178343,120.7387058252,2020-01,3.04,94.24
Chiayi Minxiong Solar Power Station,23.5355599830273,120.425556791059,2020-01,0.88,27.28
Yongan Salt Flats Solar Power Station,22.8390146694933,120.207237920011,2020-01,3.77,116.87
Xingda Power Plant Solar Power Station,22.8533278231475,120.201913208534,2020-01,3.85,119.35000000000001
S Solar Power Station,22.8375855805298,120.250083741324,2020-01,3.56,110.36
3rd Nuclear Power Plants Solar Power Station,21.9582349300536,120.751731549009,2020-01,3.48,107.88
Penghu jianshan Solar Power Station,23.5656798008946,119.660719115703,2020-01,2.69,83.39
Penghu Qimei Solar Power Station,23.2043617054284,119.441544822015,2020-01,2.96,91.76
Kinmen Jinsha Solar Power Station,24.4914383049361,118.44936870515,2020-01,2.97,92.07000000000001
S Solar Power Station,25.03079922,121.0522943,2020-01,2.76,85.55999999999999
S Solar Power Station,25.03079922,121.0522943,2020-01,2.59,80.28999999999999
S Solar Power Station,25.03079922,121.0522943,2020-01,3.49,108.19000000000001
S Solar Power Station,25.03079922,121.0522943,2020-01,3.71,115.01
Tainan Qigu Solar Power Station,25.03079922,121.0522943,2020-01,4.38,135.78
S Solar Power Station,25.03079922,121.0522943,2020-01,3.55,110.05
Yanchao Warehouse Solar Power Station,25.03079922,121.0522943,2020-01,3.85,119.35000000000001
Datang Power Plant GIS Solar Power Station,25.03079922,121.0522943,2020-01,2.44,75.64
Northern Storage and Transportation Center Solar Power Station,25.03079922,121.0522943,2020-01,2.28,70.67999999999999
Changhua Changbin Solar Power Station,25.03079922,121.0522943,2020-01,3.71,115.01
Datang Power Plant Solar Power Station,25.03079922,121.0522943,2020-02,1.21,35.089999999999996
S Solar Power Station,24.9681412107777,121.195915707992,2020-02,2.6,75.4
Central Storage and Transportation Center Solar Power Station,24.3186573666099,120.734573899549,2020-02,2.42,70.17999999999999
Dongshi Xinbogong Solar Power Station,24.1856376237957,120.836273237629,2020-02,2.33,67.57000000000001
Zhuolan Hostel Solar Power Station,24.2987001695644,120.843935497117,2020-02,3.17,91.92999999999999
Taichung Power Plant Solar Power Station,24.2150834430095,120.492476304643,2020-02,3.39,98.31
Taichung Longjing Solar Power Station,24.2102245769662,120.49448046919,2020-02,3.21,93.09
S Solar Power Station,24.3240137178343,120.7387058252,2020-02,3.18,92.22
Chiayi Minxiong Solar Power Station,23.5355599830273,120.425556791059,2020-02,0.86,24.94
Yongan Salt Flats Solar Power Station,22.8390146694933,120.207237920011,2020-02,3.95,114.55000000000001
Xingda Power Plant Solar Power Station,22.8533278231475,120.201913208534,2020-02,4.02,116.57999999999998
S Solar Power Station,22.8375855805298,120.250083741324,2020-02,3.72,107.88000000000001
3rd Nuclear Power Plants Solar Power Station,21.9582349300536,120.751731549009,2020-02,3.45,100.05000000000001
Penghu jianshan Solar Power Station,23.5656798008946,119.660719115703,2020-02,3.1,89.9
Penghu Qimei Solar Power Station,23.2043617054284,119.441544822015,2020-02,3.32,96.28
Kinmen Jinsha Solar Power Station,24.4914383049361,118.44936870515,2020-02,3.58,103.82000000000001
S Solar Power Station,25.03079922,121.0522943,2020-02,3.33,96.57000000000001
S Solar Power Station,25.03079922,121.0522943,2020-02,3.2,92.80000000000001
S Solar Power Station,25.03079922,121.0522943,2020-02,3.68,106.72
S Solar Power Station,25.03079922,121.0522943,2020-02,3.9,113.1
Tainan Qigu Solar Power Station,25.03079922,121.0522943,2020-02,4.46,129.34
S Solar Power Station,25.03079922,121.0522943,2020-02,3.82,110.78
Yanchao Warehouse Solar Power Station,25.03079922,121.0522943,2020-02,3.79,109.91
Datang Power Plant GIS Solar Power Station,25.03079922,121.0522943,2020-02,3.03,87.86999999999999
Northern Storage and Transportation Center Solar Power Station,25.03079922,121.0522943,2020-02,3.06,88.74
Changhua Changbin Solar Power Station,25.03079922,121.0522943,2020-02,3.52,102.08
Datang Power Plant Solar Power Station,25.03079922,121.0522943,2020-03,0.75,23.25
S Solar Power Station,24.9681412107777,121.195915707992,2020-03,2.05,63.55
Central Storage and Transportation Center Solar Power Station,24.3186573666099,120.734573899549,2020-03,2.28,70.67999999999999
Dongshi Xinbogong Solar Power Station,24.1856376237957,120.836273237629,2020-03,2.04,63.24
Zhuolan Hostel Solar Power Station,24.2987001695644,120.843935497117,2020-03,2.63,81.53
Taichung Power Plant Solar Power Station,24.2150834430095,120.492476304643,2020-03,3.32,102.92
Taichung Longjing Solar Power Station,24.2102245769662,120.49448046919,2020-03,3.26,101.05999999999999
S Solar Power Station,24.3240137178343,120.7387058252,2020-03,3.0,93.0
Chiayi Minxiong Solar Power Station,23.5355599830273,120.425556791059,2020-03,0.91,28.21
Yongan Salt Flats Solar Power Station,22.8390146694933,120.207237920011,2020-03,4.01,124.30999999999999
Xingda Power Plant Solar Power Station,22.8533278231475,120.201913208534,2020-03,4.13,128.03
S Solar Power Station,22.8375855805298,120.250083741324,2020-03,3.68,114.08
3rd Nuclear Power Plants Solar Power Station,21.9582349300536,120.751731549009,2020-03,4.05,125.55
Penghu jianshan Solar Power Station,23.5656798008946,119.660719115703,2020-03,3.25,100.75
Penghu Qimei Solar Power Station,23.2043617054284,119.441544822015,2020-03,3.45,106.95
Kinmen Jinsha Solar Power Station,24.4914383049361,118.44936870515,2020-03,3.04,94.24
S Solar Power Station,25.03079922,121.0522943,2020-03,2.67,82.77
S Solar Power Station,25.03079922,121.0522943,2020-03,2.72,84.32000000000001
S Solar Power Station,25.03079922,121.0522943,2020-03,3.57,110.67
S Solar Power Station,25.03079922,121.0522943,2020-03,3.92,121.52
Tainan Qigu Solar Power Station,25.03079922,121.0522943,2020-03,4.48,138.88000000000002
S Solar Power Station,25.03079922,121.0522943,2020-03,4.02,124.61999999999999
Yanchao Warehouse Solar Power Station,25.03079922,121.0522943,2020-03,3.86,119.66
Datang Power Plant GIS Solar Power Station,25.03079922,121.0522943,2020-03,2.7,83.7
Northern Storage and Transportation Center Solar Power Station,25.03079922,121.0522943,2020-03,2.72,84.32000000000001
Changhua Changbin Solar Power Station,25.03079922,121.0522943,2020-03,3.89,120.59
Datang Power Plant Solar Power Station,25.03079922,121.0522943,2020-04,0.95,28.5
S Solar Power Station,24.9681412107777,121.195915707992,2020-04,1.9,57.0
Central Storage and Transportation Center Solar Power Station,24.3186573666099,120.734573899549,2020-04,2.34,70.19999999999999
Dongshi Xinbogong Solar Power Station,24.1856376237957,120.836273237629,2020-04,2.2,66.0
Zhuolan Hostel Solar Power Station,24.2987001695644,120.843935497117,2020-04,2.78,83.39999999999999
Taichung Power Plant Solar Power Station,24.2150834430095,120.492476304643,2020-04,3.61,108.3
Taichung Longjing Solar Power Station,24.2102245769662,120.49448046919,2020-04,3.27,98.1
